player,pos,salary,date
Georges Niang,SF/PF,3100,2019-02-28
Grayson Allen,PG/SG,3100,2019-02-28
Kevon Looney,PF/C,3100,2019-02-28
Quinn Cook,PG,3100,2019-02-28
Jordan Bell,PF/C,3100,2019-02-28
Shaun Livingston,PG,3100,2019-02-28
Jonas Jerebko,SF/PF,3100,2019-02-28
Nene Hilario,C,3100,2019-02-28
Gary Clark,PF/C,3100,2019-02-28
Isaiah Hartenstein,PF/C,3100,2019-02-28
Furkan Korkmaz,SG/SF,3100,2019-02-28
Brandon Knight,PG/SG,3100,2019-02-28
John Jenkins,PG/SG,3100,2019-02-28
Jaron Blossomgame,SF/PF,3100,2019-02-28
C.J. Williams,SG/SF,3000,2019-02-28
Keita Bates-Diop,SF,3000,2019-02-28
Jared Terrell,PG/SG,3000,2019-02-28
Alize Johnson,PF,3000,2019-02-28
Davon Reed,SG/SF,3000,2019-02-28
Victor Oladipo,PG/SG,3000,2019-02-28
Cameron Reynolds,SF,3000,2019-02-28
Michael Porter Jr.,SF/PF,3000,2019-02-28
Jarred Vanderbilt,SF/PF,3000,2019-02-28
Thomas Welsh,C,3000,2019-02-28
Tyler Lydon,PF,3000,2019-02-28
Juan Hernangomez,SF/PF,3000,2019-02-28
Brandon Goodwin,PG/SG,3000,2019-02-28
Tony Bradley,C,3000,2019-02-28
Tyler Cavanaugh,PF,3000,2019-02-28
Naz Long,PG/SG,3000,2019-02-28
Ekpe Udoh,C,3000,2019-02-28
Melvin Frazier,SG/SF,3000,2019-02-28
Markelle Fultz,PG/SG,3000,2019-02-28
Troy Caupain,SG,3000,2019-02-28
Jarell Martin,PF/C,3000,2019-02-28
Timofey Mozgov,C,3000,2019-02-28
Amile Jefferson,PF/C,3000,2019-02-28
Damian Jones,C,3000,2019-02-28
Damion Lee,SG/SF,3000,2019-02-28
Marcus Derrickson,SF,3000,2019-02-28
Jacob Evans III,SG/SF,3000,2019-02-28
Duncan Robinson,SG/SF,3000,2019-02-28
Yante Maten,PF,3000,2019-02-28
Emanuel Terry,PF,3000,2019-02-28
Chris Chiozza,PG,3000,2019-02-28
Vincent Edwards,PG/SF,3000,2019-02-28
Terrence Jones,PF/C,3000,2019-02-28
Danuel House,SF/PF,3000,2019-02-28
Ryan Anderson,PF/C,3000,2019-02-28
Udonis Haslem,PF,3000,2019-02-28
Jonathon Simmons,SG/SF,3000,2019-02-28
James Ennis,SF/PF,3000,2019-02-28
Shake Milton,PG/SG,3000,2019-02-28
Donte Grantham,SF/PF,3000,2019-02-28
Scotty Hopson,SG/SF,3000,2019-02-28
Richard Solomon,PF,3000,2019-02-28
Andre Roberson,SG/SF,3000,2019-02-28
Zhaire Smith,SG/SF,3000,2019-02-28
Haywood Highsmith,SG/SF,3000,2019-02-28
Deng Adel,SF/PF,3000,2019-02-28
Isaiah Hicks,PF/C,3000,2019-02-28
Nik Stauskas,SG/SF,3000,2019-02-28
John Henson,C,3000,2019-02-28
Channing Frye,PF/C,3000,2019-02-28
J.R. Smith,SG/SF,3000,2019-02-28
Giannis Antetokounmpo,SF/PF,11600,2019-03-01
LeBron James,SF/PF,11400,2019-03-01
Kyrie Irving,PG,8900,2019-03-01
Kawhi Leonard,SF/PF,8800,2019-03-01
Bradley Beal,SG,8700,2019-03-01
Lauri Markkanen,PF/C,8600,2019-03-01
D'Angelo Russell,PG/SG,8500,2019-03-01
Damian Lillard,PG,8400,2019-03-01
Devin Booker,PG/SG,8300,2019-03-01
Kemba Walker,PG,8200,2019-03-01
Trae Young,PG,8100,2019-03-01
Julius Randle,PF/C,8000,2019-03-01
Jrue Holiday,PG/SG,7900,2019-03-01
Zach LaVine,PG/SG,7700,2019-03-01
Jusuf Nurkic,C,7300,2019-03-01
Kyle Lowry,PG,7200,2019-03-01
De'Aaron Fox,PG,7200,2019-03-01
Louis Williams,PG/SG,7100,2019-03-01
John Collins,PF/C,7000,2019-03-01
Pascal Siakam,PF/C,7000,2019-03-01
Deandre Ayton,C,6900,2019-03-01
Anthony Davis,PF/C,6800,2019-03-01
Buddy Hield,SG/SF,6800,2019-03-01
Eric Bledsoe,PG,6700,2019-03-01
Khris Middleton,SG/SF,6600,2019-03-01
Brandon Ingram,PG/SG,6500,2019-03-01
Al Horford,PF/C,6400,2019-03-01
Montrezl Harrell,PF/C,6400,2019-03-01
Kyle Kuzma,SF/PF,6300,2019-03-01
Otto Porter,SF/PF,6300,2019-03-01
Marvin Bagley III,PF/C,6300,2019-03-01
C.J. McCollum,PG/SG,6200,2019-03-01
Kelly Oubre Jr.,SG/SF,6200,2019-03-01
Danilo Gallinari,SF/PF,6100,2019-03-01
Lonzo Ball,PG,6000,2019-03-01
Bobby Portis,PF/C,6000,2019-03-01
Spencer Dinwiddie,PG/SG,5900,2019-03-01
Jayson Tatum,SF/PF,5900,2019-03-01
Cody Zeller,C,5800,2019-03-01
Trevor Ariza,SF/PF,5800,2019-03-01
Serge Ibaka,PF/C,5700,2019-03-01
Malcolm Brogdon,PG/SG,5600,2019-03-01
Elfrid Payton,PG,5600,2019-03-01
Dewayne Dedmon,PF/C,5500,2019-03-01
Kris Dunn,PG/SG,5500,2019-03-01
Caris LeVert,PG/SF,5400,2019-03-01
Bogdan Bogdanovic,SG/SF,5400,2019-03-01
Jeremy Lamb,SG/SF,5300,2019-03-01
Jarrett Allen,C,5300,2019-03-01
Dwight Howard,C,5300,2019-03-01
T.J. Warren,SF/PF,5300,2019-03-01
Nicolas Batum,SG/SF,5200,2019-03-01
Marc Gasol,C,5200,2019-03-01
Harrison Barnes,SF/PF,5100,2019-03-01
Brook Lopez,C,5000,2019-03-01
Rajon Rondo,PG,5000,2019-03-01
Terry Rozier,PG/SG,5000,2019-03-01
Kent Bazemore,SG/SF,5000,2019-03-01
Enes Kanter,C,5000,2019-03-01
Josh Jackson,SF/PF,5000,2019-03-01
Tyler Johnson,PG/SG,5000,2019-03-01
Tomas Satoransky,PG/SG,4900,2019-03-01
Robin Lopez,C,4900,2019-03-01
Patrick Beverley,PG/SG,4900,2019-03-01
Nikola Mirotic,PF/C,4800,2019-03-01
Kenrich Williams,SF/PF,4800,2019-03-01
Reggie Bullock,SG/SF,4700,2019-03-01
Jabari Parker,SF/PF,4700,2019-03-01
Marcus Morris,SF/PF,4600,2019-03-01
Wendell Carter Jr.,PF/C,4600,2019-03-01
Jaylen Brown,SG/SF,4500,2019-03-01
Jeff Green,PF/C,4500,2019-03-01
Taurean Prince,SF,4500,2019-03-01
Willie Cauley-Stein,C,4500,2019-03-01
Marvin Williams,SF/PF,4400,2019-03-01
Joe Harris,SG/SF,4400,2019-03-01
Marcus Smart,PG/SG,4400,2019-03-01
Thomas Bryant,PF/C,4400,2019-03-01
Fred VanVleet,PG/SG,4400,2019-03-01
Al-Farouq Aminu,SF/PF,4300,2019-03-01
Jeremy Lin,PG/SG,4200,2019-03-01
Gordon Hayward,SF/PF,4100,2019-03-01
Cheick Diallo,PF/C,4100,2019-03-01
Danny Green,SG/SF,4000,2019-03-01
Mikal Bridges,SG/SF,4000,2019-03-01
Ivica Zubac,C,4000,2019-03-01
JaVale McGee,C,3900,2019-03-01
DeMarre Carroll,SF/PF,3800,2019-03-01
Maurice Harkless,SF/PF,3800,2019-03-01
Jahlil Okafor,C,3800,2019-03-01
Nemanja Bjelica,PF,3800,2019-03-01
Ryan Arcidiacono,PG/SG,3700,2019-03-01
JaMychal Green,SF/PF,3700,2019-03-01
Allen Crabbe,SG/SF,3600,2019-03-01
Jake Layman,SF/PF,3600,2019-03-01
Ed Davis,C,3500,2019-03-01
Kevin Huerter,SG/SF,3500,2019-03-01
Shai Gilgeous-Alexander,PG/SG,3500,2019-03-01
Landry Shamet,SG/SF,3500,2019-03-01
Shabazz Napier,PG/SG,3400,2019-03-01
Chandler Hutchison,SF/PF,3400,2019-03-01
Darius Miller,SF/PF,3400,2019-03-01
Richaun Holmes,PF/C,3400,2019-03-01
Wilson Chandler,SF/PF,3400,2019-03-01
Aron Baynes,C,3300,2019-03-01
Miles Bridges,SF/PF,3200,2019-03-01
Alex Len,C,3200,2019-03-01
Evan Turner,SG/SF,3200,2019-03-01
Tim Frazier,PG,3200,2019-03-01
Ersan Ilyasova,PF/C,3100,2019-03-01
Wayne Selden,SG/SF,3100,2019-03-01
Omari Spellman,PF/C,3100,2019-03-01
Norman Powell,SG/SF,3100,2019-03-01
OG Anunoby,SF/PF,3100,2019-03-01
Rodney Hood,SG/SF,3100,2019-03-01
E'Twaun Moore,SG/SF,3100,2019-03-01
Frank Jackson,PG/SG,3100,2019-03-01
Harry Giles,PF/C,3100,2019-03-01
George Hill,PG/SG,3000,2019-03-01
Donte DiVincenzo,PG/SF,3000,2019-03-01
Bonzie Colson,PF/C,3000,2019-03-01
Sterling Brown,SG/SF,3000,2019-03-01
Pat Connaughton,SG/SF,3000,2019-03-01
Isaiah Canaan,PG,3000,2019-03-01
Tony Snell,SG/SF,3000,2019-03-01
D.J. Wilson,PF/C,3000,2019-03-01
Christian Wood,PF/C,3000,2019-03-01
Trevon Duval,PG,3000,2019-03-01
Kentavious Caldwell-Pope,SG/SF,3000,2019-03-01
Josh Hart,SG/SF,3000,2019-03-01
Lance Stephenson,SG/SF,3000,2019-03-01
Mike Muscala,PF/C,3000,2019-03-01
Tyson Chandler,C,3000,2019-03-01
Moritz Wagner,PF/C,3000,2019-03-01
Johnathan Williams,PF/C,3000,2019-03-01
Isaac Bonga,PG/SF,3000,2019-03-01
Alex Caruso,PG/SG,3000,2019-03-01
Tony Parker,PG,3000,2019-03-01
Michael Kidd-Gilchrist,SF/PF,3000,2019-03-01
Malik Monk,PG/SG,3000,2019-03-01
Frank Kaminsky,PF/C,3000,2019-03-01
Shelvin Mack,PG/SG,3000,2019-03-01
Guillermo Hernangomez,C,3000,2019-03-01
Bismack Biyombo,C,3000,2019-03-01
Dwayne Bacon,SG/SF,3000,2019-03-01
Devonte' Graham,PG/SG,3000,2019-03-01
Joe Chealey,PG,3000,2019-03-01
J.P. Macura,SG,3000,2019-03-01
Rondae Hollis-Jefferson,PF/C,3000,2019-03-01
Rodions Kurucs,SF/PF,3000,2019-03-01
Treveon Graham,SF/PF,3000,2019-03-01
Theo Pinson,SG/SF,3000,2019-03-01
Jared Dudley,SF/PF,3000,2019-03-01
Dzanan Musa,SG/SF,3000,2019-03-01
Alan Williams,C,3000,2019-03-01
R.J. Hunter,SG,3000,2019-03-01
Brad Wanamaker,PG/SG,3000,2019-03-01
Daniel Theis,PF/C,3000,2019-03-01
Robert Williams,PF/C,3000,2019-03-01
Semi Ojeleye,SF/PF,3000,2019-03-01
Guerschon Yabusele,PF/C,3000,2019-03-01
PJ Dozier,PG/SG,3000,2019-03-01
John Wall,PG,3000,2019-03-01
Devin Robinson,SG,3000,2019-03-01
Chasson Randle,PG/SG,3000,2019-03-01
Sam Dekker,SF/PF,3000,2019-03-01
Wesley Johnson,SG/SF,3000,2019-03-01
Jordan McRae,PG/SG,3000,2019-03-01
Ian Mahinmi,C,3000,2019-03-01
Troy Brown,SG/SF,3000,2019-03-01
Denzel Valentine,PG/SF,3000,2019-03-01
Timothe Luwawu-Cabarrot,SG/SF,3000,2019-03-01
Shaquille Harrison,PG/SF,3000,2019-03-01
Cristiano Da Silva Felicio,C,3000,2019-03-01
Antonio Blakeney,PG/SG,3000,2019-03-01
Brandon Sampson,PG/SG,3000,2019-03-01
Rawle Alkins,SG/SF,3000,2019-03-01
Jordan Sibert,PG/SG,3000,2019-03-01
Miles Plumlee,C,3000,2019-03-01
DeAndre Bembry,SG/SF,3000,2019-03-01
Vince Carter,SF/PF,3000,2019-03-01
Jaylen Adams,PG,3000,2019-03-01
Justin Anderson,SF,3000,2019-03-01
Alex Poythress,SF/PF,3000,2019-03-01
Patrick McCaw,PG/SF,3000,2019-03-01
Chris Boucher,PF/C,3000,2019-03-01
Jordan Loyd,PG/SG,3000,2019-03-01
Malcolm Miller,PF,3000,2019-03-01
Jodie Meeks,SG,3000,2019-03-01
Anfernee Simons,PG/SG,3000,2019-03-01
Skal Labissiere,PF/C,3000,2019-03-01
Seth Curry,PG/SG,3000,2019-03-01
Zach Collins,PF/C,3000,2019-03-01
Meyers Leonard,PF/C,3000,2019-03-01
Gary Trent Jr.,SG,3000,2019-03-01
Stanley Johnson,SG/SF,3000,2019-03-01
Ian Clark,PG/SG,3000,2019-03-01
Solomon Hill,SF/PF,3000,2019-03-01
Trevon Bluiett,SG/SF,3000,2019-03-01
Jason Smith,PF,3000,2019-03-01
De'Anthony Melton,PG,3000,2019-03-01
Jamal Crawford,PG/SG,3000,2019-03-01
Dragan Bender,PF/C,3000,2019-03-01
Troy Daniels,SG,3000,2019-03-01
Ray Spalding,PF,3000,2019-03-01
Elie Okobo,PG,3000,2019-03-01
George King,SG/SF,3000,2019-03-01
Jawun Evans,PG,3000,2019-03-01
Sindarius Thornwell,SG/SF,3000,2019-03-01
Jerome Robinson,SG,3000,2019-03-01
Garrett Temple,SG/SF,3000,2019-03-01
Tyrone Wallace,PG/SG,3000,2019-03-01
Johnathan Motley,PF/C,3000,2019-03-01
Luc Mbah a Moute,SF/PF,3000,2019-03-01
Angel Delgado,C,3000,2019-03-01
Yogi Ferrell,PG/SG,3000,2019-03-01
Corey Brewer,SG/SF,3000,2019-03-01
Alec Burks,PG/SG,3000,2019-03-01
Kosta Koufos,C,3000,2019-03-01
Caleb Swanigan,PF/C,3000,2019-03-01
Troy Williams,SF/PF,3000,2019-03-01
Wenyen Gabriel,SF/PF,3000,2019-03-01
Frank Mason III,PG/SG,3000,2019-03-01
Tahjere McCall,PG/SG,3000,2019-03-01
Russell Westbrook,PG,11500,2019-03-02
LeBron James,SF/PF,11400,2019-03-02
Giannis Antetokounmpo,SF/PF,11100,2019-03-02
Paul George,SF/PF,10500,2019-03-02
Joel Embiid,C,10300,2019-03-02
Nikola Jokic,C,10200,2019-03-02
Luka Doncic,PG/SF,9600,2019-03-02
Nikola Vucevic,C,9300,2019-03-02
Kevin Durant,SF/PF,9200,2019-03-02
Stephen Curry,PG/SG,9100,2019-03-02
Ben Simmons,PG/SF,8500,2019-03-02
D'Angelo Russell,PG/SG,8300,2019-03-02
DeMarcus Cousins,C,8200,2019-03-02
Devin Booker,PG/SG,8200,2019-03-02
Julius Randle,PF/C,8000,2019-03-02
Rudy Gobert,C,7900,2019-03-02
Donovan Mitchell,PG/SG,7900,2019-03-02
DeMar DeRozan,SG/SF,7800,2019-03-02
Jrue Holiday,PG/SG,7700,2019-03-02
Tobias Harris,SF/PF,7700,2019-03-02
LaMarcus Aldridge,PF/C,7700,2019-03-02
Mike Conley,PG,7500,2019-03-02
Jonas Valanciunas,C,7400,2019-03-02
Jimmy Butler,SG/SF,7300,2019-03-02
Deandre Ayton,C,7100,2019-03-02
Hassan Whiteside,C,6800,2019-03-02
Anthony Davis,PF/C,6700,2019-03-02
Khris Middleton,SG/SF,6700,2019-03-02
Paul Millsap,PF/C,6600,2019-03-02
Brandon Ingram,PG/SG,6600,2019-03-02
Eric Bledsoe,PG,6500,2019-03-02
Aaron Gordon,SF/PF,6400,2019-03-02
Klay Thompson,SG,6400,2019-03-02
Steven Adams,C,6300,2019-03-02
Kyle Kuzma,SF/PF,6300,2019-03-02
Kelly Oubre Jr.,SG/SF,6200,2019-03-02
Jamal Murray,PG/SG,6200,2019-03-02
Ricky Rubio,PG,6100,2019-03-02
Thaddeus Young,SF/PF,6000,2019-03-02
Domantas Sabonis,PF/C,6000,2019-03-02
Lonzo Ball,PG,6000,2019-03-02
Rudy Gay,SF/PF,5900,2019-03-02
Myles Turner,C,5900,2019-03-02
Darren Collison,PG,5800,2019-03-02
Bojan Bogdanovic,SG/SF,5800,2019-03-02
Draymond Green,PF/C,5800,2019-03-02
Josh Richardson,SG/SF,5800,2019-03-02
Malcolm Brogdon,PG/SG,5800,2019-03-02
Elfrid Payton,PG,5700,2019-03-02
Will Barton,SG/SF,5700,2019-03-02
Tim Hardaway Jr.,SG/SF,5600,2019-03-02
Evan Fournier,SG/SF,5500,2019-03-02
Caris LeVert,PG/SF,5500,2019-03-02
Jonathan Isaac,SF/PF,5500,2019-03-02
Goran Dragic,PG,5400,2019-03-02
Spencer Dinwiddie,PG/SG,5400,2019-03-02
Joe Ingles,SG/SF,5400,2019-03-02
Rajon Rondo,PG,5300,2019-03-02
Jarrett Allen,C,5300,2019-03-02
Dwight Powell,C,5200,2019-03-02
J.J. Redick,SG/SF,5200,2019-03-02
Bam Adebayo,PF/C,5200,2019-03-02
Dwyane Wade,PG/SG,5100,2019-03-02
Kelly Olynyk,PF/C,5100,2019-03-02
Jerami Grant,PF,5100,2019-03-02
T.J. Warren,SF/PF,5100,2019-03-02
Joakim Noah,C,5000,2019-03-02
Terrence Ross,SG/SF,5000,2019-03-02
Dennis Schroder,PG/SG,5000,2019-03-02
Brook Lopez,C,5000,2019-03-02
Tyler Johnson,PG/SG,5000,2019-03-02
Justise Winslow,PG/SF,5000,2019-03-02
Ivan Rabb,PF/C,5000,2019-03-02
Jaren Jackson Jr.,PF/C,5000,2019-03-02
Nikola Mirotic,PF/C,4900,2019-03-02
Josh Jackson,SF/PF,4900,2019-03-02
Derrick Favors,PF/C,4800,2019-03-02
Dion Waiters,SG/SF,4700,2019-03-02
Reggie Bullock,SG/SF,4700,2019-03-02
Derrick White,PG/SG,4700,2019-03-02
D.J. Augustin,PG,4600,2019-03-02
Kenrich Williams,SF/PF,4600,2019-03-02
Boban Marjanovic,C,4500,2019-03-02
Wesley Matthews,SG/SF,4400,2019-03-02
Mason Plumlee,PF/C,4400,2019-03-02
Avery Bradley,PG/SG,4300,2019-03-02
Joe Harris,SG/SF,4300,2019-03-02
Jae Crowder,SF/PF,4200,2019-03-02
Gary Harris,SG,4200,2019-03-02
Markieff Morris,SF/PF,4100,2019-03-02
Delon Wright,PG/SG,4100,2019-03-02
Cheick Diallo,PF/C,4100,2019-03-02
Jonah Bolden,PF/C,4100,2019-03-02
Malik Beasley,PG/SG,4000,2019-03-02
Bryn Forbes,PG/SG,4000,2019-03-02
Cory Joseph,PG/SG,3900,2019-03-02
Mike Scott,SF/PF,3900,2019-03-02
Justin Holiday,SG/SF,3900,2019-03-02
Kyle O'Quinn,PF/C,3900,2019-03-02
Kyle Anderson,SF/PF,3800,2019-03-02
James Johnson,SF/PF,3800,2019-03-02
Royce O'Neale,SF,3800,2019-03-02
Mikal Bridges,SG/SF,3800,2019-03-02
Jalen Brunson,PG/SG,3800,2019-03-02
DeMarre Carroll,SF/PF,3700,2019-03-02
Nerlens Noel,C,3700,2019-03-02
JaVale McGee,C,3700,2019-03-02
Dorian Finney-Smith,SF/PF,3700,2019-03-02
Marco Belinelli,SG/SF,3600,2019-03-02
Patrick Mills,PG/SG,3600,2019-03-02
Jahlil Okafor,C,3600,2019-03-02
Jakob Poeltl,C,3600,2019-03-02
Isaiah Thomas,PG,3500,2019-03-02
Andre Iguodala,SG/SF,3500,2019-03-02
Allen Crabbe,SG/SF,3500,2019-03-02
Jerian Grant,PG,3500,2019-03-02
Maxi Kleber,PF/C,3500,2019-03-02
Monte Morris,PG,3500,2019-03-02
Isaiah Briscoe,PG/SG,3500,2019-03-02
Tyreke Evans,SG/SF,3400,2019-03-02
Ed Davis,C,3400,2019-03-02
Darius Miller,SF/PF,3400,2019-03-02
Dante Exum,PG/SG,3400,2019-03-02
Shabazz Napier,PG/SG,3400,2019-03-02
T.J. McConnell,PG/SG,3400,2019-03-02
Richaun Holmes,PF/C,3400,2019-03-02
Trey Lyles,SF/PF,3400,2019-03-02
Davis Bertans,SF/PF,3400,2019-03-02
Terrance Ferguson,SG/SF,3400,2019-03-02
Wesley Iwundu,SG/SF,3400,2019-03-02
Raymond Felton,PG/SG,3300,2019-03-02
Trey Burke,PG/SG,3300,2019-03-02
Kyle Korver,SG/SF,3300,2019-03-02
C.J. Miles,SG/SF,3300,2019-03-02
Bruno Caboclo,SF/PF,3300,2019-03-02
Derrick Jones Jr.,SF/PF,3300,2019-03-02
Khem Birch,PF/C,3300,2019-03-02
Deonte Burton,PG/SG,3300,2019-03-02
Dirk Nowitzki,PF/C,3200,2019-03-02
Chandler Parsons,SF/PF,3200,2019-03-02
Troy Daniels,SG,3200,2019-03-02
Pau Gasol,C,3200,2019-03-02
Amir Johnson,PF/C,3200,2019-03-02
Patrick Patterson,PF/C,3200,2019-03-02
Thabo Sefolosha,SF/PF,3200,2019-03-02
Doug McDermott,SF/PF,3200,2019-03-02
Salah Mejri,C,3200,2019-03-02
Raulzinho Neto,PG,3200,2019-03-02
Rodney McGruder,SG/SF,3200,2019-03-02
Abdel Nader,SF,3200,2019-03-02
Torrey Craig,SG/SF,3200,2019-03-02
Justin Patton,C,3200,2019-03-02
Alfonzo McKinnie,SG/SF,3200,2019-03-02
Mohamed Bamba,C,3200,2019-03-02
Jevon Carter,PG/SG,3200,2019-03-02
Hamidou Diallo,SG/SF,3200,2019-03-02
Aaron Holiday,PG/SG,3200,2019-03-02
Devin Harris,PG/SG,3100,2019-03-02
Ersan Ilyasova,PF/C,3100,2019-03-02
Kentavious Caldwell-Pope,SG/SF,3100,2019-03-02
Tony Snell,SG/SF,3100,2019-03-02
Jonas Jerebko,SF/PF,3100,2019-03-02
Lance Stephenson,SG/SF,3100,2019-03-02
Jamal Crawford,PG/SG,3100,2019-03-02
Shaun Livingston,PG,3100,2019-03-02
E'Twaun Moore,SG/SF,3100,2019-03-02
Quinn Cook,PG,3100,2019-03-02
Kevon Looney,PF/C,3100,2019-03-02
Pat Connaughton,SG/SF,3100,2019-03-02
Georges Niang,SF/PF,3100,2019-03-02
Jordan Bell,PF/C,3100,2019-03-02
Edmond Sumner,SG/SF,3100,2019-03-02
Josh Hart,SG/SF,3100,2019-03-02
Frank Jackson,PG/SG,3100,2019-03-02
Furkan Korkmaz,SG/SF,3100,2019-03-02
Justin Jackson,SG/SF,3100,2019-03-02
TJ Leaf,SF/PF,3100,2019-03-02
Grayson Allen,PG/SG,3100,2019-03-02
Yuta Watanabe,SF/PF,3100,2019-03-02
Julian Washburn,SG/SF,3100,2019-03-02
Ryan Anderson,PF/C,3000,2019-03-02
Tyson Chandler,C,3000,2019-03-02
Isaiah Canaan,PG,3000,2019-03-02
Victor Oladipo,PG/SG,3000,2019-03-02
Jason Smith,PF,3000,2019-03-02
Courtney Lee,SG/SF,3000,2019-03-02
Timofey Mozgov,C,3000,2019-03-02
Jared Dudley,SF/PF,3000,2019-03-02
Andre Roberson,SG/SF,3000,2019-03-02
Udonis Haslem,PF,3000,2019-03-02
Ian Clark,PG/SG,3000,2019-03-02
Juan Jose Barea,PG/SG,3000,2019-03-02
Ekpe Udoh,C,3000,2019-03-02
George Hill,PG/SG,3000,2019-03-02
Quincy Pondexter,SF,3000,2019-03-02
Solomon Hill,SF/PF,3000,2019-03-02
James Ennis,SF/PF,3000,2019-03-02
Mike Muscala,PF/C,3000,2019-03-02
Dante Cunningham,SF/PF,3000,2019-03-02
Rondae Hollis-Jefferson,PF/C,3000,2019-03-02
Stanley Johnson,SF/PF,3000,2019-03-02
Jarell Martin,PF/C,3000,2019-03-02
Kristaps Porzingis,PF/C,3000,2019-03-02
Christian Wood,PF/C,3000,2019-03-02
Jonathon Simmons,SG/SF,3000,2019-03-02
Treveon Graham,SF/PF,3000,2019-03-02
Damion Lee,SG/SF,3000,2019-03-02
Juan Hernangomez,SF/PF,3000,2019-03-02
Damian Jones,C,3000,2019-03-02
Dragan Bender,PF/C,3000,2019-03-02
Alan Williams,C,3000,2019-03-02
Dejounte Murray,PG,3000,2019-03-02
Tyler Dorsey,PG/SG,3000,2019-03-02
Tyler Cavanaugh,PF,3000,2019-03-02
Tyler Lydon,PF,3000,2019-03-02
Ben Moore,PF,3000,2019-03-02
Jawun Evans,PG,3000,2019-03-02
Alex Caruso,PG/SG,3000,2019-03-02
Dillon Brooks,SG/SF,3000,2019-03-02
Sterling Brown,SG/SF,3000,2019-03-02
D.J. Wilson,PF/C,3000,2019-03-02
Amile Jefferson,PF/C,3000,2019-03-02
Troy Caupain,SG,3000,2019-03-02
Markelle Fultz,PG/SG,3000,2019-03-02
Davon Reed,SG/SF,3000,2019-03-02
Tony Bradley,C,3000,2019-03-02
Naz Long,PG/SG,3000,2019-03-02
Scotty Hopson,SG/SF,3000,2019-03-02
Jacob Evans III,SG/SF,3000,2019-03-02
Marcus Derrickson,SF,3000,2019-03-02
Lonnie Walker IV,PG/SG,3000,2019-03-02
Duncan Robinson,SG/SF,3000,2019-03-02
Yante Maten,PF,3000,2019-03-02
Drew Eubanks,PF/C,3000,2019-03-02
Chimezie Metu,PF/C,3000,2019-03-02
Trevon Bluiett,SG/SF,3000,2019-03-02
Jarred Vanderbilt,SF/PF,3000,2019-03-02
Thomas Welsh,C,3000,2019-03-02
Michael Porter Jr.,SF/PF,3000,2019-03-02
Isaac Bonga,PG/SF,3000,2019-03-02
Moritz Wagner,PF/C,3000,2019-03-02
Johnathan Williams,PF/C,3000,2019-03-02
Elie Okobo,PG,3000,2019-03-02
Melvin Frazier,SG/SF,3000,2019-03-02
Shake Milton,PG/SG,3000,2019-03-02
Zhaire Smith,SG/SF,3000,2019-03-02
George King,SG/SF,3000,2019-03-02
De'Anthony Melton,PG,3000,2019-03-02
Brandon Goodwin,PG/SG,3000,2019-03-02
Emanuel Terry,PF,3000,2019-03-02
Bonzie Colson,PF/C,3000,2019-03-02
Donte DiVincenzo,PG/SF,3000,2019-03-02
Trevon Duval,PG,3000,2019-03-02
Theo Pinson,SG/SF,3000,2019-03-02
Rodions Kurucs,SF/PF,3000,2019-03-02
Dzanan Musa,SG/SF,3000,2019-03-02
Alize Johnson,PF,3000,2019-03-02
Ray Spalding,PF,3000,2019-03-02
Kostas Antetokounmpo,SF/PF,3000,2019-03-02
Daryl Macon,PG/SG,3000,2019-03-02
Ryan Broekhoff,SG/SF,3000,2019-03-02
Donte Grantham,SF/PF,3000,2019-03-02
Haywood Highsmith,SG/SF,3000,2019-03-02
Tahjere McCall,PG/SG,3000,2019-03-02
Russell Westbrook,PG,11600,2019-03-03
James Harden,PG/SG,11200,2019-03-03
Karl-Anthony Towns,C,10800,2019-03-03
Paul George,SF/PF,10500,2019-03-03
Kyrie Irving,PG,9200,2019-03-03
Bradley Beal,SG,9200,2019-03-03
Kawhi Leonard,SF/PF,9100,2019-03-03
Nikola Vucevic,C,9000,2019-03-03
Trae Young,PG,8900,2019-03-03
Andre Drummond,C,8800,2019-03-03
Lauri Markkanen,PF/C,8600,2019-03-03
Blake Griffin,PF/C,8400,2019-03-03
Zach LaVine,PG/SG,8100,2019-03-03
Chris Paul,PG,7900,2019-03-03
Mike Conley,PG,7600,2019-03-03
Kevin Love,PF/C,7400,2019-03-03
Kyle Lowry,PG,7300,2019-03-03
John Collins,PF/C,7200,2019-03-03
Jonas Valanciunas,C,7000,2019-03-03
Pascal Siakam,PF/C,7000,2019-03-03
Louis Williams,PG/SG,6900,2019-03-03
Clint Capela,C,6800,2019-03-03
Aaron Gordon,SF/PF,6700,2019-03-03
Al Horford,PF/C,6600,2019-03-03
Otto Porter,SF/PF,6600,2019-03-03
Mitchell Robinson,C,6500,2019-03-03
Steven Adams,C,6400,2019-03-03
Montrezl Harrell,PF/C,6400,2019-03-03
Danilo Gallinari,SF/PF,6200,2019-03-03
Dennis Smith Jr.,PG,6100,2019-03-03
DeAndre Jordan,C,6000,2019-03-03
Trevor Ariza,SF/PF,5900,2019-03-03
Andrew Wiggins,SG/SF,5900,2019-03-03
Jayson Tatum,SF/PF,5900,2019-03-03
Evan Fournier,SG/SF,5800,2019-03-03
Robert Covington,SF/PF,5800,2019-03-03
Bobby Portis,PF/C,5800,2019-03-03
Larry Nance Jr.,PF/C,5800,2019-03-03
