,name,player_y,dt,minutes,slug
24314,Marreese Speights,Marreese Speights,2017-10-20,3.4,speigma01
806,José Calderón,Jose Calderon,2017-10-20,1.2333333333333334,caldejo01
48690,Jabari Bird,Jabari Bird,2017-10-20,13.633333333333333,birdja01
48543,Luke Kennard,Luke Kennard,2017-10-20,18.666666666666668,kennalu01
9809,Mario Hezonja,Mario Hezonja,2017-10-20,15.583333333333334,hezonma01
35408,Al Jefferson,Al Jefferson,2017-10-20,16.116666666666667,jeffeal01
32836,Justin Anderson,Justin Anderson,2017-10-20,3.066666666666667,anderju01
31438,Lucas Nogueira,,2017-10-21,16.383333333333333,noguelu01
35444,Jordan Mickey,Jordan Mickey,2017-10-21,13.5,mickejo01
27621,Boban Marjanovi?,Boban Marjanovic,2017-10-21,4.45,marjabo01
41124,Troy Williams,Troy Williams,2017-10-21,3.9833333333333334,willitr02
27924,Raul Neto,Raulzinho Neto,2017-10-21,10.783333333333333,netora01
41104,Bobby Brown,Bobby Brown,2017-10-21,5.433333333333334,brownbo02
26409,Anthony Tolliver,Anthony Tolliver,2017-10-21,19.883333333333333,tollian01
49555,Ante ?i?i?,Ante Zizic,2017-10-21,6.866666666666666,zizican01
43082,Brice Johnson,Brice Johnson,2017-10-21,6.166666666666667,johnsbr02
16333,Jeff Withey,Jeff Withey,2017-10-21,8.866666666666667,witheje01
43100,Quinn Cook,Quinn Cook,2017-10-21,0.7166666666666667,cookqu01
49981,Royce O'Neale,Royce O'Neale,2017-10-21,0.7333333333333333,onealro01
50148,Zhou Qi,Zhou Qi,2017-10-21,7.4,qizh01
50170,Wesley Iwundu,Wesley Iwundu,2017-10-21,5.4,iwundwe01
36593,DeAndre Liggins,DeAndre Liggins,2017-10-21,18.4,liggide01
49651,Maxi Kleber,Maxi Kleber,2017-10-21,12.0,klebima01
5467,Jahlil Okafor,,2017-10-21,22.15,okafoja01
49794,Frank Mason,Frank Mason III,2017-10-21,17.133333333333333,masonfr01
49884,Khem Birch,Khem Birch,2017-10-21,5.15,birchkh01
33183,Bruno Caboclo,,2017-10-21,6.116666666666666,cabocbr01
32380,Tarik Black,Tarik Black,2017-10-21,12.783333333333333,blackta01
9700,Nik Stauskas,,2017-10-21,8.4,stausni01
7768,JaKarr Sampson,JaKarr Sampson,2017-10-21,5.933333333333334,sampsja02
43517,Isaiah Taylor,Isaiah Taylor,2017-10-22,1.4,taylois01
19732,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,2017-10-22,30.916666666666668,caldwke01
13481,Jameer Nelson,,2017-10-22,24.116666666666667,nelsoja01
50305,Bogdan Bogdanovi?,Bogdan Bogdanovic,2017-10-23,25.483333333333334,bogdabo01
40572,Tomá? Satoranský,Tomas Satoransky,2017-10-23,4.816666666666666,satorto01
43585,Gary Payton,Gary Payton II,2017-10-23,3.433333333333333,paytoga02
7191,Jared Dudley,Jared Dudley,2017-10-23,4.683333333333334,dudleja01
22944,Jonas Jerebko,Jonas Jerebko,2017-10-24,1.6666666666666667,jerebjo01
43611,Marcus Georges-Hunt,Marcus Georges-Hunt,2017-10-24,4.65,georgma01
22547,Cole Aldrich,Cole Aldrich,2017-10-24,4.65,aldrico01
6834,Aaron Brooks,Aaron Brooks,2017-10-24,4.65,brookaa01
24003,Jarrett Jack,Jarrett Jack,2017-10-24,17.616666666666667,jackja01
43073,Okaro White,Okaro White,2017-10-25,0.3,whiteok01
50453,Mangok Mathiang,Mangok Mathiang,2017-10-25,3.466666666666667,mathima01
50457,Marcus Paige,Marcus Paige,2017-10-25,2.9166666666666665,paigema01
34492,Sean Kilpatrick,Sean Kilpatrick,2017-10-25,10.0,kilpase01
9942,Isaiah Canaan,,2017-10-25,3.95,canaais01
35194,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,2017-10-25,10.616666666666667,kiddgmi01
26046,Tyler Zeller,Tyler Zeller,2017-10-27,9.966666666666667,zellety01
38417,Kris Dunn,Kris Dunn,2017-10-28,22.2,dunnkr01
50560,Jalen Jones,Jalen Jones,2017-10-28,2.933333333333333,jonesja04
27898,Josh Smith,,2017-10-28,6.933333333333334,smithjo03
26230,Nick Collison,Nick Collison,2017-10-28,4.8,collini01
50462,Charles Cooke,Charles Cooke,2017-10-28,2.933333333333333,cookech01
39494,Deyonta Davis,Deyonta Davis,2017-10-28,3.1,davisde01
50475,Ivan Rabb,Ivan Rabb,2017-10-28,1.1666666666666667,rabbiv01
31870,Reggie Bullock,Reggie Bullock,2017-10-28,6.6,bullore01
50592,Jacob Wiley,Jacob Wiley,2017-10-29,4.816666666666666,wileyja01
39478,Isaiah Whitehead,Isaiah Whitehead,2017-10-29,4.816666666666666,whiteis01
25048,Richard Jefferson,Richard Jefferson,2017-10-29,1.8666666666666667,jefferi01
35361,Chris McCullough,Chris McCullough,2017-10-29,6.733333333333333,mcculch01
42186,Georgios Papagiannis,Georgios Papagiannis,2017-10-29,6.733333333333333,papagge01
50597,Jawun Evans,Jawun Evans,2017-10-30,6.516666666666667,evansja01
19639,Darrell Arthur,Darrell Arthur,2017-10-30,11.75,arthuda01
41892,Ivica Zubac,Ivica Zubac,2017-10-31,2.3666666666666667,zubaciv01
30136,Noah Vonleh,Noah Vonleh,2017-11-01,13.033333333333333,vonleno01
8113,Richaun Holmes,Richaun Holmes,2017-11-03,10.183333333333334,holmeri01
22568,Marcus Morris,Marcus Morris,2017-11-03,17.883333333333333,morrima03
33653,Markieff Morris,Markieff Morris,2017-11-03,14.283333333333333,morrima02
50653,Tyler Cavanaugh,,2017-11-05,3.0,cavanty01
50703,Tony Bradley,Tony Bradley,2017-11-05,5.7,bradlto01
32285,Darrun Hilliard,Darrun Hilliard,2017-11-05,8.233333333333333,hillida01
19404,Michael Carter-Williams,Michael Carter-Williams,2017-11-05,8.066666666666666,cartemi01
50716,Derrick Walton,Derrick Walton Jr.,2017-11-06,1.1333333333333333,waltode01
2445,Bobby Portis,Bobby Portis,2017-11-07,24.383333333333333,portibo01
36592,Mindaugas Kuzminskas,Mindaugas Kuzminskas,2017-11-08,1.85,kuzmimi01
50732,Vander Blue,Vander Blue,2017-11-09,3.1,blueva01
50737,C.J. Williams,C.J. Williams,2017-11-10,0.1,willicj01
27546,Ben McLemore,Ben McLemore,2017-11-11,18.35,mclembe01
50794,Furkan Korkmaz,Furkan Korkmaz,2017-11-11,3.0,korkmfu01
35599,James Michael McAdoo,James McAdoo,2017-11-11,6.866666666666666,mcadoja01
50790,Matt Costello,Matt Costello,2017-11-11,10.566666666666666,costema01
43361,Wayne Selden,Wayne Selden,2017-11-11,4.383333333333334,seldewa01
27119,Kyle Singler,Kyle Singler,2017-11-12,2.433333333333333,singlky01
12274,Rajon Rondo,Rajon Rondo,2017-11-13,4.933333333333334,rondora01
50861,Daniel Hamilton,Daniel Hamilton,2017-11-15,3.6166666666666667,hamilda02
4412,Nicolas Batum,Nicolas Batum,2017-11-15,32.06666666666667,batumni01
34020,Lorenzo Brown,Lorenzo Brown,2017-11-17,17.65,brownlo01
50903,Nate Wolters,Nate Wolters,2017-11-17,3.1166666666666667,woltena01
50886,Antonius Cleveland,,2017-11-17,6.933333333333334,clevean01
50908,Jack Cooley,Jack Cooley,2017-11-18,1.6,cooleja01
41625,Joel Bolomboy,Joel Bolomboy,2017-11-18,3.1666666666666665,bolomjo01
7930,Udonis Haslem,Udonis Haslem,2017-11-19,3.433333333333333,hasleud01
36566,John Holland,John Holland,2017-11-20,10.333333333333334,hollajo02
50956,Jacob Pullen,Jacob Pullen,2017-11-20,0.9,pulleja01
50930,Tyler Lydon,Tyler Lydon,2017-11-20,2.1666666666666665,lydonty01
50915,Jamil Wilson,Jamil Wilson,2017-11-20,1.65,wilsoja02
35702,Briante Weber,Briante Weber,2017-11-22,8.216666666666667,weberbr01
27906,Ömer A??k,Omer Asik,2017-11-24,10.7,asikom01
31646,Miles Plumlee,Miles Plumlee,2017-11-25,9.283333333333333,plumlmi01
24366,Tony Parker,Tony Parker,2017-11-27,14.133333333333333,parketo01
33970,Joakim Noah,Joakim Noah,2017-11-27,2.9,noahjo01
50959,Torrey Craig,Torrey Craig,2017-11-28,6.183333333333334,craigto01
51087,Kobi Simmons,Kobi Simmons,2017-11-29,5.033333333333333,simmoko01
51120,Vince Hunter,Vince Hunter,2017-12-01,2.716666666666667,huntevi01
79,Nikola Miroti?,Nikola Mirotic,2017-12-08,14.9,mirotni01
42699,Danuel House,Danuel House,2017-12-09,11.25,houseda01
51124,Kadeem Allen,Kadeem Allen,2017-12-11,5.083333333333333,allenka01
51161,Monte Morris,Monte Morris,2017-12-12,3.0,morrimo01
51260,London Perrantes,London Perrantes,2017-12-12,2.566666666666667,perralo01
13715,Kawhi Leonard,Kawhi Leonard,2017-12-12,15.85,leonaka01
51274,Jamel Artis,Jamel Artis,2017-12-13,0.9833333333333333,artisja01
27901,Adreian Payne,Adreian Payne,2017-12-13,0.9833333333333333,paynead01
51289,Johnathan Motley,Johnathan Motley,2017-12-14,1.95,motlejo01
51322,Kyle Collinsworth,Kyle Collinsworth,2017-12-20,12.866666666666667,colliky01
51354,Malcolm Miller,Malcolm Miller,2017-12-20,4.75,millema01
42976,Damian Jones,Damian Jones,2017-12-20,1.8,jonesda03
51388,Thomas Bryant,Thomas Bryant,2017-12-23,4.05,bryanth01
51475,Matt Williams,,2017-12-23,3.4833333333333334,willima05
51493,Milton Doyle,Milton Doyle,2017-12-26,1.6666666666666667,doylemi01
51478,Naz Mitrou-Long,Naz Long,2017-12-26,0.5166666666666667,mitrona01
51503,Dwight Buycks,Dwight Buyks,2017-12-26,2.1666666666666665,buyckdw01
1727,Gerald Green,,2017-12-28,11.033333333333333,greenge01
33235,Luis Montero,Luis Montero,2017-12-30,1.4666666666666666,montelu01
13280,Isaiah Thomas,Isaiah Thomas,2018-01-02,18.933333333333334,thomais02
51532,Tyrone Wallace,,2018-01-06,31.466666666666665,wallaty01
35359,Josh McRoberts,Josh McRoberts,2018-01-09,2.6166666666666667,mcrobjo01
27286,Zach LaVine,Zach LaVine,2018-01-13,19.166666666666668,lavinza01
51626,Davon Reed,Davon Reed,2018-01-14,4.833333333333333,reedda01
25646,Trey Burke,,2018-01-15,8.25,burketr01
33229,R.J. Hunter,,2018-01-15,1.05,hunterj01
42852,Marshall Plumlee,Marshall Plumlee,2018-01-20,9.166666666666666,plumlma02
35730,Xavier Munford,Xavier Munford,2018-01-20,1.8,munfoxa02
51657,Myke Henry,Myke Henry,2018-01-20,13.816666666666666,henrymy01
26554,James Young,James Young,2018-01-20,8.3,youngja01
51677,Nigel Hayes,Nigel Hayes,2018-01-21,1.0166666666666666,hayesni01
30756,Jarell Eddie,Jarell Eddie,2018-01-23,3.566666666666667,eddieja01
51688,Larry Drew,,2018-01-24,9.216666666666667,drewla02
51686,Ben Moore,Ben Moore,2018-01-24,2.9,moorebe01
51698,James Webb,James Webb III,2018-01-27,5.216666666666667,webbja01
41031,Georges Niang,Georges Niang,2018-01-30,1.0833333333333333,niangge01
51708,Josh Gray,,2018-02-02,8.883333333333333,grayjo01
18247,Jabari Parker,Jabari Parker,2018-02-02,14.8,parkeja01
33237,Markel Brown,Markel Brown,2018-02-03,5.4,brownma02
51743,Erik McCree,Erik McCree,2018-02-05,1.8333333333333333,mccreer01
51740,Reggie Hearn,Reggie Hearn,2018-02-05,2.55,hearnre01
51713,Emeka Okafor,Emeka Okafor,2018-02-05,8.633333333333333,okafoem01
51813,Isaiah Hicks,Isaiah Hicks,2018-02-08,17.266666666666666,hicksis01
51747,Luke Kornet,Luke Kornet,2018-02-08,22.3,kornelu01
51834,PJ Dozier,PJ Dozier,2018-02-08,2.2,doziepj01
51842,Andrew White,Andrew White III,2018-02-14,16.733333333333334,whitean01
21122,Cameron Payne,Cameron Payne,2018-02-22,20.05,payneca01
32050,Glenn Robinson,Glenn Robinson III,2018-02-23,18.6,robingl02
51857,Shaquille Harrison,Shaquille Harrison,2018-02-23,13.9,harrish01
51954,Walt Lemon,Walt Lemon Jr.,2018-02-23,4.05,lemonwa01
51953,Trey McKinney-Jones,Trey McKinney Jones,2018-02-23,1.2333333333333334,mckintr01
38626,Rodney McGruder,Danilo Gallinari,2018-02-27,9.133333333333333,mcgruro01
51965,Jaylen Morris,,2018-02-28,11.716666666666667,morrija01
51975,Travis Wear,,2018-03-03,12.9,weartr01
51992,Scotty Hopson,,2018-03-04,8.383333333333333,hopsosc01
51993,Xavier Rathan-Mayes,,2018-03-05,25.533333333333335,rathaxa01
37302,Wade Baldwin,Lorenzo Brown,2018-03-06,3.0,baldwwa01
51998,Rodney Purvis,,2018-03-09,10.3,purviro01
7794,Derrick Williams,,2018-03-11,0.4166666666666667,willide02
52014,Jameel Warney,,2018-03-11,8.0,warneja01
24902,Brandon Jennings,,2018-03-12,23.816666666666666,jennibr01
52017,Damion Lee,,2018-03-13,17.233333333333334,leeda03
52064,Chris Boucher,Kentavious Caldwell-Pope,2018-03-14,1.3166666666666667,bouchch01
36956,Dante Exum,Richaun Holmes,2018-03-15,14.45,exumda01
22879,Solomon Hill,Solomon Hill,2018-03-18,8.383333333333333,hillso01
26560,Aaron Harrison,,2018-03-22,19.566666666666666,harriaa01
52095,David Stockton,David Stockton,2018-03-25,3.0,stockda01
35720,Alan Williams,Alan Williams,2018-03-26,15.75,willial03
52100,MarShon Brooks,MarShon Brooks,2018-03-28,21.366666666666667,brookma01
52136,Marquis Teague,Marquis Teague,2018-03-30,25.466666666666665,teaguma01
52139,Xavier Silas,Xavier Silas,2018-03-31,0.16666666666666666,silasxa01
52141,Justin Patton,Justin Patton,2018-04-01,3.7333333333333334,pattoju01
6616,Anthony Brown,Anthony Brown,2018-04-01,3.7333333333333334,brownan02
42534,Tim Quarterman,Tim Quarterman,2018-04-01,2.2333333333333334,quartti01
9160,Jeremy Evans,Jeremy Evans,2018-04-04,5.35,evansje01
42768,Jonathan Gibson,,2018-04-06,9.35,gibsojo01
52145,Omari Johnson,,2018-04-06,16.383333333333333,johnsom01
52155,Edmond Sumner,Edmond Sumner,2018-04-10,2.1666666666666665,sumneed01
52149,Andre Ingram,,2018-04-10,29.216666666666665,ingraan01
26829,Kendrick Perkins,,2018-04-11,14.533333333333333,perkike01
52188,Aaron Jackson,,2018-04-11,34.5,jacksaa01
43022,Chinanu Onuaku,Chinanu Onuaku,2018-04-11,21.566666666666666,onuakch01
52180,Devin Robinson,Devin Robinson,2018-04-11,13.216666666666667,robinde01
21261,Ty Lawson,Ty Lawson,2018-04-17,31.333333333333332,lawsoty01
52287,Jonah Bolden,Jonah Bolden,2018-10-16,1.45,boldejo01
52247,Brad Wanamaker,Brad Wanamaker,2018-10-16,0.8166666666666667,wanambr01
52341,Landry Shamet,Landry Shamet,2018-10-16,12.7,shamela01
52196,Hamidou Diallo,Hamidou Diallo,2018-10-16,8.616666666666667,diallha01
52555,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,2018-10-17,28.2,gilgesh01
52497,Jaren Jackson,Jaren Jackson Jr.,2018-10-17,25.3,jacksja02
53506,Jaylen Adams,Jaylen Adams,2018-10-17,4.283333333333333,adamsja01
53424,Collin Sexton,Collin Sexton,2018-10-17,17.716666666666665,sextoco01
52643,Allonzo Trier,Allonzo Trier,2018-10-17,26.283333333333335,trieral01
53766,Ray Spalding,Ray Spalding,2018-10-17,0.9,spaldra01
52707,Omari Spellman,Omari Spellman,2018-10-17,8.316666666666666,spellom01
53912,Harry Giles,Harry Giles,2018-10-17,9.633333333333333,gilesha01
52780,Trae Young,Trae Young,2018-10-17,33.13333333333333,youngtr01
53791,Kenrich Williams,Kenrich Williams,2018-10-17,1.5833333333333333,willike04
53705,Frank Jackson,Frank Jackson,2018-10-17,1.5833333333333333,jacksfr01
52426,Deandre Ayton,Deandre Ayton,2018-10-17,36.483333333333334,aytonde01
53837,Kevin Knox,Kevin Knox,2018-10-17,23.633333333333333,knoxke01
52861,Marvin Bagley,Marvin Bagley III,2018-10-17,12.116666666666667,baglema01
52753,Donte DiVincenzo,Donte DiVincenzo,2018-10-17,22.066666666666666,divindo01
53296,Aaron Holiday,Aaron Holiday,2018-10-17,3.966666666666667,holidaa01
53675,Isaiah Hartenstein,Isaiah Hartenstein,2018-10-17,1.5833333333333333,harteis01
53224,Luka Don?i?,Luka Doncic,2018-10-17,31.783333333333335,doncilu01
53349,Kevin Huerter,Kevin Huerter,2018-10-17,4.583333333333333,huertke01
53062,Ryan Broekhoff,Ryan Broekhoff,2018-10-17,3.9833333333333334,broekry01
54051,Bruce Brown,Bruce Brown Jr.,2018-10-17,18.866666666666667,brownbr01
53171,Élie Okobo,Elie Okobo,2018-10-17,7.5,okoboel01
53104,Rodions Kurucs,Rodions Kurucs,2018-10-17,10.616666666666667,kurucro01
53780,Thomas Welsh,Thomas Welsh,2018-10-17,0.0,welshth01
53622,Gary Clark,Gary Clark,2018-10-17,1.5833333333333333,clarkga01
53971,Miles Bridges,Miles Bridges,2018-10-17,14.5,bridgmi02
53970,Zach Lofton,Zach Lofton,2018-10-17,3.75,loftoza01
52996,Mitchell Robinson,Mitchell Robinson,2018-10-17,1.3,robinmi01
53540,Mikal Bridges,Mikal Bridges,2018-10-17,0.18333333333333332,bridgmi01
35941,Christian Wood,Christian Wood,2018-10-17,4.95,woodch01
52923,Jalen Brunson,Jalen Brunson,2018-10-17,19.116666666666667,brunsja01
54173,Chandler Hutchison,Chandler Hutchison,2018-10-18,2.816666666666667,hutchch01
24224,Seth Curry,Seth Curry,2018-10-18,15.566666666666666,curryse01
35332,Jordan McRae,Jordan McRae,2018-10-18,0.18333333333333332,mcraejo01
54129,Wendell Carter,Wendell Carter Jr.,2018-10-18,19.983333333333334,cartewe01
54217,Isaiah Briscoe,Isaiah Briscoe,2018-10-19,10.066666666666666,briscis01
54270,Deonte Burton,Deonte Burton,2018-10-19,0.9166666666666666,burtode02
54256,Alize Johnson,Alize Johnson,2018-10-19,4.233333333333333,johnsal02
54419,Theo Pinson,Theo Pinson,2018-10-20,6.55,pinsoth01
54334,D?anan Musa,Dzanan Musa,2018-10-20,6.55,musadz01
54440,Drew Eubanks,Drew Eubanks,2018-10-20,3.466666666666667,eubandr01
54305,Chimezie Metu,Chimezie Metu,2018-10-20,3.466666666666667,metuch01
54345,Josh Okogie,Josh Okogie,2018-10-20,28.533333333333335,okogijo01
54463,Johnathan Williams,Johnathan Williams,2018-10-22,13.883333333333333,willijo04
54487,Grayson Allen,Grayson Allen,2018-10-22,10.516666666666667,allengr01
54657,Robert Williams,Robert Williams,2018-10-22,3.5,williro04
54527,Jacob Evans,Jacob Evans III,2018-10-22,7.866666666666666,evansja02
54692,Sviatoslav Mykhailiuk,Svi Mykhailiuk,2018-10-22,16.633333333333333,mykhasv01
54561,Devonte' Graham,Devonte' Graham,2018-10-22,5.6,grahade01
54607,De'Anthony Melton,De'Anthony Melton,2018-10-22,2.716666666666667,meltode01
54734,DeVaughn Akoon-Purcell,DeVaughn Akoon-Purcell,2018-10-23,2.75,akoonde01
54756,Troy Brown,Troy Brown,2018-10-24,6.733333333333333,browntr01
54741,Duncan Robinson,Duncan Robinson,2018-10-24,9.85,robindu01
54823,Jerome Robinson,Jerome Robinson,2018-10-26,4.783333333333333,robinje01
54861,Daryl Macon,Daryl Macon,2018-10-26,0.8666666666666667,maconda01
54808,James Nunnally,James Nunnally,2018-10-26,3.8666666666666667,nunnaja01
54869,Keita Bates-Diop,Keita Bates-Diop,2018-10-26,5.7,bateske01
54899,Yuta Watanabe,Yuta Watanabe,2018-10-27,4.516666666666667,watanyu01
54914,Jordan Loyd,Jordan Loyd,2018-10-29,2.283333333333333,loydjo01
54926,Anfernee Simons,Anfernee Simons,2018-10-30,0.95,simonan01
54951,Melvin Frazier,Melvin Frazier,2018-11-02,5.516666666666667,frazime01
54978,Gary Trent,Gary Trent Jr.,2018-11-04,7.0,trentga02
54964,Jared Terrell,Jared Terrell,2018-11-04,21.266666666666666,terreja01
54993,Khyri Thomas,Khyri Thomas,2018-11-09,3.65,thomakh01
55022,Marcus Derrickson,Marcus Derrickson,2018-11-10,5.55,derrima01
55033,Vince Edwards,Vincent Edwards,2018-11-15,3.716666666666667,edwarvi01
55035,Moritz Wagner,Moritz Wagner,2018-11-17,2.1,wagnemo01
55078,Tyler Davis,Tyler Davis,2018-11-28,0.9,davisty01
55079,Shake Milton,Shake Milton,2018-11-30,10.516666666666667,miltosh01
55099,Jaron Blossomgame,Jaron Blossomgame,2018-12-05,3.0833333333333335,blossja01
55126,Isaac Bonga,Isaac Bonga,2018-12-07,1.1166666666666667,bongais01
55148,D.J. Stephens,D.J. Stephens,2018-12-08,6.733333333333333,stephdj01
55149,George King,George King,2018-12-11,5.9,kingge03
12235,Brandon Knight,Brandon Knight,2018-12-13,3.683333333333333,knighbr03
55150,Jevon Carter,Jevon Carter,2018-12-15,22.216666666666665,carteje01
55189,Rawle Alkins,Rawle Alkins,2018-12-17,2.8833333333333333,alkinra01
55199,Brandon Goodwin,Brandon Goodwin,2018-12-18,0.03333333333333333,goodwbr01
43024,Chasson Randle,,2018-12-18,16.116666666666667,randlch01
55219,Amile Jefferson,Amile Jefferson,2018-12-31,3.75,jeffeam01
55215,Troy Caupain,Troy Caupain,2018-12-31,5.483333333333333,caupatr01
55231,J.P. Macura,J.P. Macura,2019-01-02,13.8,macurjp01
55233,Lonnie Walker,Lonnie Walker IV,2019-01-03,4.716666666666667,walkelo01
55256,Haywood Highsmith,,2019-01-08,5.233333333333333,highsha01
55261,Deng Adel,Deng Adel,2019-01-19,5.133333333333334,adelde01
55281,Julian Washburn,,2019-01-21,1.4833333333333334,washbju01
55280,Kalin Lucas,Kalin Lucas,2019-01-21,5.583333333333333,lucaska01
55299,Jarred Vanderbilt,Jarred Vanderbilt,2019-01-25,3.8833333333333333,vandeja01
55319,Mitch Creek,,2019-01-25,0.03333333333333333,creekmi01
55324,Emanuel Terry,,2019-01-27,8.833333333333334,terryem01
55341,Joe Chealey,Joe Chealey,2019-01-30,7.75,chealjo01
55327,Brandon Sampson,Brandon Sampson,2019-01-30,11.95,sampsbr01
7350,John Jenkins,John Jenkins,2019-02-02,3.9166666666666665,jenkijo01
55344,Donte Grantham,Donte Grantham,2019-02-07,1.5666666666666667,grantdo01
55342,Ángel Delgado,Angel Delgado,2019-02-07,13.6,delgaan01
55347,Trevon Duval,Trevon Duval,2019-02-08,0.8833333333333333,duvaltr01
55350,Bonzie Colson,Bonzie Colson,2019-02-25,3.05,colsobo01
25203,Terrence Jones,,2019-02-27,1.3,joneste01
55358,Jordan Sibert,,2019-02-27,4.233333333333333,siberjo01
55359,Tahjere McCall,,2019-02-27,7.966666666666667,mccalta01
55367,Cameron Reynolds,,2019-03-03,2.066666666666667,reynoca01
55360,B.J. Johnson,,2019-03-03,18.9,johnsbj01
55386,Dairis Bert?ns,,2019-03-10,6.433333333333334,bertada02
55398,Kostas Antetokounmpo,Kostas Antetokounmpo,2019-03-20,5.883333333333334,antetko01
35467,Jimmer Fredette,Jimmer Fredette,2019-03-23,4.35,fredeji01
55400,Chris Chiozza,,2019-03-24,4.816666666666666,chiozch01
55407,Scott Machado,Scott Machado,2019-03-24,1.6333333333333333,machasc01
55411,Zhaire Smith,Zhaire Smith,2019-03-25,5.566666666666666,smithzh01
55425,Dusty Hannahs,Dusty Hannahs,2019-03-31,13.65,hannadu01
55419,Jemerrio Jones,,2019-03-31,5.433333333333334,jonesje01
55427,Isaac Humphries,Isaac Humphries,2019-04-02,18.316666666666666,humphis01
55432,Billy Garrett,,2019-04-03,11.533333333333333,garrebi01
35591,Donatas Motiej?nas,Donatas Motiejunas,2019-04-05,4.35,motiedo01
55436,Yante Maten,Yante Maten,2019-04-09,1.0333333333333334,matenya01
