,p1,p2,p3,team,date,venue
5579,ellismo01,chandty01,ellismo01,Team.DALLAS_MAVERICKS,1/19/2015,Location.AWAY
5580,lawsoty01,hicksjj01,lawsoty01,Team.DENVER_NUGGETS,1/19/2015,Location.AWAY
5581,lillada01,aldrila01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,1/19/2015,Location.HOME
5582,mclembe01,couside01,couside01,Team.SACRAMENTO_KINGS,1/19/2015,Location.AWAY
5583,hardati02,smithja02,anthoca01,Team.NEW_YORK_KNICKS,1/19/2015,Location.HOME
5584,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,1/19/2015,Location.HOME
5585,caldwke01,drumman01,drumman01,Team.DETROIT_PISTONS,1/19/2015,Location.AWAY
5586,butleji01,gasolpa01,gasolpa01,Team.CHICAGO_BULLS,1/19/2015,Location.AWAY
5587,wiggian01,dienggo01,wiggian01,Team.MINNESOTA_TIMBERWOLVES,1/19/2015,Location.AWAY
5588,conlemi01,gasolma01,gasolma01,Team.MEMPHIS_GRIZZLIES,1/19/2015,Location.HOME
5589,bledser01,lenal01,bledser01,Team.PHOENIX_SUNS,1/19/2015,Location.HOME
5590,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,1/19/2015,Location.HOME
5591,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,1/19/2015,Location.AWAY
5592,turneev01,zellety01,zellety01,Team.BOSTON_CELTICS,1/19/2015,Location.AWAY
5593,stuckro01,westda01,westda01,Team.INDIANA_PACERS,1/19/2015,Location.AWAY
5594,middlkh01,pachuza01,middlkh01,Team.MILWAUKEE_BUCKS,1/19/2015,Location.HOME
5595,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,1/19/2015,Location.HOME
5596,hardeja01,howardw01,hardeja01,Team.HOUSTON_ROCKETS,1/19/2015,Location.HOME
5597,evansty01,asikom01,evansty01,Team.NEW_ORLEANS_PELICANS,1/19/2015,Location.AWAY
5598,roberbr01,biyombi01,roberbr01,Team.CHARLOTTE_HORNETS,1/19/2015,Location.HOME
5599,lawsoty01,hicksjj01,lawsoty01,Team.DENVER_NUGGETS,1/20/2015,Location.HOME
5600,greenda02,duncati01,duncati01,Team.SAN_ANTONIO_SPURS,1/20/2015,Location.AWAY
5601,wadedw01,boshch01,wadedw01,Team.MIAMI_HEAT,1/20/2015,Location.HOME
5602,westbru01,ibakase01,westbru01,Team.OKLAHOMA_CITY_THUNDER,1/20/2015,Location.AWAY
5603,teaguje01,horfoal01,horfoal01,Team.ATLANTA_HAWKS,1/21/2015,Location.HOME
5604,linje01,hilljo01,davised01,Team.LOS_ANGELES_LAKERS,1/21/2015,Location.AWAY
5605,cartemi01,simshe01,cartemi01,Team.PHILADELPHIA_76ERS,1/21/2015,Location.HOME
5606,ellismo01,chandty01,ellismo01,Team.DALLAS_MAVERICKS,1/21/2015,Location.AWAY
5607,batumni01,kamanch01,batumni01,Team.PORTLAND_TRAIL_BLAZERS,1/21/2015,Location.AWAY
5608,mclembe01,couside01,couside01,Team.SACRAMENTO_KINGS,1/21/2015,Location.HOME
5609,hardati02,smithja02,anthoca01,Team.NEW_YORK_KNICKS,1/21/2015,Location.AWAY
5610,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,1/21/2015,Location.HOME
5611,caldwke01,drumman01,drumman01,Team.DETROIT_PISTONS,1/21/2015,Location.HOME
5612,johnsjo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,1/21/2015,Location.AWAY
5613,oladivi01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,1/21/2015,Location.AWAY
5614,wiggian01,dienggo01,wiggian01,Team.MINNESOTA_TIMBERWOLVES,1/21/2015,Location.HOME
5615,conlemi01,gasolma01,gasolma01,Team.MEMPHIS_GRIZZLIES,1/21/2015,Location.HOME
5616,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,1/21/2015,Location.AWAY
5617,bledser01,lenal01,bledser01,Team.PHOENIX_SUNS,1/21/2015,Location.HOME
5618,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,1/21/2015,Location.HOME
5619,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,1/21/2015,Location.AWAY
5620,wadedw01,boshch01,wadedw01,Team.MIAMI_HEAT,1/21/2015,Location.AWAY
5621,westbru01,ibakase01,westbru01,Team.OKLAHOMA_CITY_THUNDER,1/21/2015,Location.AWAY
5622,stuckro01,westda01,westda01,Team.INDIANA_PACERS,1/21/2015,Location.AWAY
5623,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,1/21/2015,Location.HOME
5624,hardeja01,howardw01,hardeja01,Team.HOUSTON_ROCKETS,1/21/2015,Location.AWAY
5625,evansty01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,1/21/2015,Location.HOME
5626,walkeke02,jeffeal01,jeffeal01,Team.CHARLOTTE_HORNETS,1/21/2015,Location.HOME
5627,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,1/22/2015,Location.HOME
5628,lillada01,kamanch01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,1/22/2015,Location.HOME
5629,butleji01,gasolpa01,gasolpa01,Team.CHICAGO_BULLS,1/22/2015,Location.HOME
5630,johnsjo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,1/22/2015,Location.AWAY
5631,haywago01,kanteen01,kanteen01,Team.UTAH_JAZZ,1/22/2015,Location.AWAY
5632,turneev01,zellety01,zellety01,Team.BOSTON_CELTICS,1/22/2015,Location.AWAY
5633,greenda02,duncati01,duncati01,Team.SAN_ANTONIO_SPURS,1/22/2015,Location.AWAY
5634,middlkh01,pachuza01,middlkh01,Team.MILWAUKEE_BUCKS,1/22/2015,Location.HOME
5635,teaguje01,horfoal01,horfoal01,Team.ATLANTA_HAWKS,1/23/2015,Location.HOME
5636,youngni01,sacrero01,youngni01,Team.LOS_ANGELES_LAKERS,1/23/2015,Location.AWAY
5637,thompho01,noelne01,noelne01,Team.PHILADELPHIA_76ERS,1/23/2015,Location.HOME
5638,ellismo01,chandty01,ellismo01,Team.DALLAS_MAVERICKS,1/23/2015,Location.HOME
5639,afflaar01,hicksjj01,hicksjj01,Team.DENVER_NUGGETS,1/23/2015,Location.HOME
5640,mclembe01,couside01,couside01,Team.SACRAMENTO_KINGS,1/23/2015,Location.AWAY
5641,hardati02,smithja02,anthoca01,Team.NEW_YORK_KNICKS,1/23/2015,Location.HOME
5642,butleji01,gasolpa01,gasolpa01,Team.CHICAGO_BULLS,1/23/2015,Location.AWAY
5643,oladivi01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,1/23/2015,Location.AWAY
5644,wiggian01,dienggo01,wiggian01,Team.MINNESOTA_TIMBERWOLVES,1/23/2015,Location.HOME
5645,bledser01,lenal01,bledser01,Team.PHOENIX_SUNS,1/23/2015,Location.HOME
5646,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,1/23/2015,Location.HOME
5647,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,1/23/2015,Location.AWAY
5648,turneev01,zellety01,zellety01,Team.BOSTON_CELTICS,1/23/2015,Location.AWAY
5649,greenda02,duncati01,duncati01,Team.SAN_ANTONIO_SPURS,1/23/2015,Location.HOME
5650,wadedw01,boshch01,wadedw01,Team.MIAMI_HEAT,1/23/2015,Location.HOME
5651,westbru01,ibakase01,westbru01,Team.OKLAHOMA_CITY_THUNDER,1/23/2015,Location.AWAY
5652,stuckro01,westda01,westda01,Team.INDIANA_PACERS,1/23/2015,Location.AWAY
5653,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,1/23/2015,Location.HOME
5654,hardeja01,motiedo01,hardeja01,Team.HOUSTON_ROCKETS,1/23/2015,Location.AWAY
5655,evansty01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,1/23/2015,Location.AWAY
5656,walkeke02,jeffeal01,jeffeal01,Team.CHARLOTTE_HORNETS,1/23/2015,Location.AWAY
5657,thompho01,noelne01,noelne01,Team.PHILADELPHIA_76ERS,1/24/2015,Location.AWAY
5658,lillada01,aldrila01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,1/24/2015,Location.HOME
5659,hardati02,amundlo01,hardati02,Team.NEW_YORK_KNICKS,1/24/2015,Location.AWAY
5660,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,1/24/2015,Location.AWAY
5661,caldwke01,drumman01,drumman01,Team.DETROIT_PISTONS,1/24/2015,Location.AWAY
5662,johnsjo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,1/24/2015,Location.AWAY
5663,conlemi01,gasolma01,gasolma01,Team.MEMPHIS_GRIZZLIES,1/24/2015,Location.HOME
5664,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,1/24/2015,Location.HOME
5665,middlkh01,pachuza01,middlkh01,Team.MILWAUKEE_BUCKS,1/24/2015,Location.HOME
5666,roberbr01,zelleco01,roberbr01,Team.CHARLOTTE_HORNETS,1/24/2015,Location.HOME
5667,teaguje01,horfoal01,horfoal01,Team.ATLANTA_HAWKS,1/25/2015,Location.HOME
5668,linje01,hilljo01,davised01,Team.LOS_ANGELES_LAKERS,1/25/2015,Location.HOME
5669,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,1/25/2015,Location.AWAY
5670,ellismo01,chandty01,ellismo01,Team.DALLAS_MAVERICKS,1/25/2015,Location.AWAY
5671,lawsoty01,hicksjj01,lawsoty01,Team.DENVER_NUGGETS,1/25/2015,Location.HOME
5672,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,1/25/2015,Location.AWAY
5673,caldwke01,drumman01,drumman01,Team.DETROIT_PISTONS,1/25/2015,Location.AWAY
5674,butleji01,gasolpa01,gasolpa01,Team.CHICAGO_BULLS,1/25/2015,Location.HOME
5675,oladivi01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,1/25/2015,Location.HOME
5676,wiggian01,dienggo01,wiggian01,Team.MINNESOTA_TIMBERWOLVES,1/25/2015,Location.AWAY
5677,bledser01,lenal01,bledser01,Team.PHOENIX_SUNS,1/25/2015,Location.HOME
5678,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,1/25/2015,Location.HOME
5679,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,1/25/2015,Location.HOME
5680,turneev01,zellety01,zellety01,Team.BOSTON_CELTICS,1/25/2015,Location.AWAY
5681,greenda02,duncati01,duncati01,Team.SAN_ANTONIO_SPURS,1/25/2015,Location.HOME
5682,wadedw01,boshch01,wadedw01,Team.MIAMI_HEAT,1/25/2015,Location.AWAY
5683,westbru01,ibakase01,westbru01,Team.OKLAHOMA_CITY_THUNDER,1/25/2015,Location.AWAY
5684,stuckro01,westda01,westda01,Team.INDIANA_PACERS,1/25/2015,Location.AWAY
5685,middlkh01,pachuza01,middlkh01,Team.MILWAUKEE_BUCKS,1/25/2015,Location.AWAY
5686,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,1/25/2015,Location.HOME
5687,hardeja01,motiedo01,hardeja01,Team.HOUSTON_ROCKETS,1/25/2015,Location.AWAY
5688,evansty01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,1/25/2015,Location.HOME
5689,thompho01,noelne01,noelne01,Team.PHILADELPHIA_76ERS,1/26/2015,Location.AWAY
5690,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,1/26/2015,Location.HOME
5691,lawsoty01,hicksjj01,lawsoty01,Team.DENVER_NUGGETS,1/26/2015,Location.AWAY
5692,oladivi01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,1/26/2015,Location.AWAY
5693,wiggian01,dienggo01,wiggian01,Team.MINNESOTA_TIMBERWOLVES,1/26/2015,Location.AWAY
5694,conlemi01,gasolma01,gasolma01,Team.MEMPHIS_GRIZZLIES,1/26/2015,Location.HOME
5695,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,1/26/2015,Location.HOME
5696,turneev01,zellety01,zellety01,Team.BOSTON_CELTICS,1/26/2015,Location.AWAY
5697,westbru01,ibakase01,westbru01,Team.OKLAHOMA_CITY_THUNDER,1/26/2015,Location.HOME
5698,evansty01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,1/26/2015,Location.HOME
5699,linje01,hilljo01,davised01,Team.LOS_ANGELES_LAKERS,1/27/2015,Location.HOME
5700,ellismo01,chandty01,ellismo01,Team.DALLAS_MAVERICKS,1/27/2015,Location.HOME
5701,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,1/27/2015,Location.AWAY
5702,caldwke01,drumman01,drumman01,Team.DETROIT_PISTONS,1/27/2015,Location.HOME
5703,brookaa01,gasolpa01,gasolpa01,Team.CHICAGO_BULLS,1/27/2015,Location.AWAY
5704,leeco01,randoza01,randoza01,Team.MEMPHIS_GRIZZLIES,1/27/2015,Location.AWAY
5705,thompkl01,speigma01,leeda02,Team.GOLDEN_STATE_WARRIORS,1/27/2015,Location.HOME
5706,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,1/27/2015,Location.AWAY
5707,wadedw01,boshch01,wadedw01,Team.MIAMI_HEAT,1/27/2015,Location.HOME
5708,stuckro01,westda01,westda01,Team.INDIANA_PACERS,1/27/2015,Location.HOME
5709,middlkh01,pachuza01,middlkh01,Team.MILWAUKEE_BUCKS,1/27/2015,Location.AWAY
5710,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,1/27/2015,Location.AWAY
5711,teaguje01,horfoal01,horfoal01,Team.ATLANTA_HAWKS,1/28/2015,Location.HOME
5712,thompho01,noelne01,noelne01,Team.PHILADELPHIA_76ERS,1/28/2015,Location.HOME
5713,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,1/28/2015,Location.AWAY
5714,ellismo01,chandty01,ellismo01,Team.DALLAS_MAVERICKS,1/28/2015,Location.AWAY
5715,lawsoty01,hicksjj01,lawsoty01,Team.DENVER_NUGGETS,1/28/2015,Location.AWAY
5716,lillada01,aldrila01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,1/28/2015,Location.AWAY
5717,mclembe01,couside01,couside01,Team.SACRAMENTO_KINGS,1/28/2015,Location.AWAY
5718,hardati02,smithja02,anthoca01,Team.NEW_YORK_KNICKS,1/28/2015,Location.HOME
5719,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,1/28/2015,Location.AWAY
5720,caldwke01,drumman01,drumman01,Team.DETROIT_PISTONS,1/28/2015,Location.AWAY
5721,johnsjo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,1/28/2015,Location.AWAY
5722,wiggian01,dienggo01,wiggian01,Team.MINNESOTA_TIMBERWOLVES,1/28/2015,Location.HOME
5723,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,1/28/2015,Location.HOME
5724,bledser01,lenal01,bledser01,Team.PHOENIX_SUNS,1/28/2015,Location.HOME
5725,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,1/28/2015,Location.HOME
5726,turneev01,zellety01,zellety01,Team.BOSTON_CELTICS,1/28/2015,Location.AWAY
5727,greenda02,duncati01,duncati01,Team.SAN_ANTONIO_SPURS,1/28/2015,Location.HOME
5728,westbru01,ibakase01,westbru01,Team.OKLAHOMA_CITY_THUNDER,1/28/2015,Location.AWAY
5729,irvinky01,mozgoti01,irvinky01,Team.CLEVELAND_CAVALIERS,1/28/2015,Location.HOME
5730,hardeja01,motiedo01,smithjo03,Team.HOUSTON_ROCKETS,1/28/2015,Location.HOME
5731,evansty01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,1/28/2015,Location.HOME
5732,hendege02,jeffeal01,jeffeal01,Team.CHARLOTTE_HORNETS,1/28/2015,Location.AWAY
5733,linje01,hilljo01,davised01,Team.LOS_ANGELES_LAKERS,1/29/2015,Location.HOME
5734,lawsoty01,hicksjj01,lawsoty01,Team.DENVER_NUGGETS,1/29/2015,Location.AWAY
5735,hardati02,smithja02,anthoca01,Team.NEW_YORK_KNICKS,1/29/2015,Location.AWAY
5736,butleji01,gasolpa01,gasolpa01,Team.CHICAGO_BULLS,1/29/2015,Location.AWAY
5737,oladivi01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,1/29/2015,Location.HOME
5738,calatni01,randoza01,randoza01,Team.MEMPHIS_GRIZZLIES,1/29/2015,Location.HOME
5739,stuckro01,westda01,westda01,Team.INDIANA_PACERS,1/29/2015,Location.HOME
5740,bayleje01,hensojo01,bayleje01,Team.MILWAUKEE_BUCKS,1/29/2015,Location.AWAY
5741,teaguje01,horfoal01,horfoal01,Team.ATLANTA_HAWKS,1/30/2015,Location.HOME
5742,thompho01,noelne01,noelne01,Team.PHILADELPHIA_76ERS,1/30/2015,Location.HOME
5743,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,1/30/2015,Location.AWAY
5744,ellismo01,chandty01,ellismo01,Team.DALLAS_MAVERICKS,1/30/2015,Location.AWAY
5745,lillada01,aldrila01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,1/30/2015,Location.AWAY
5746,mclembe01,couside01,couside01,Team.SACRAMENTO_KINGS,1/30/2015,Location.AWAY
5747,butleji01,gasolpa01,gasolpa01,Team.CHICAGO_BULLS,1/30/2015,Location.AWAY
5748,johnsjo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,1/30/2015,Location.HOME
5749,wiggian01,dienggo01,wiggian01,Team.MINNESOTA_TIMBERWOLVES,1/30/2015,Location.AWAY
5750,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,1/30/2015,Location.HOME
5751,bledser01,lenal01,bledser01,Team.PHOENIX_SUNS,1/30/2015,Location.HOME
5752,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,1/30/2015,Location.AWAY
5753,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,1/30/2015,Location.AWAY
5754,turneev01,zellety01,zellety01,Team.BOSTON_CELTICS,1/30/2015,Location.HOME
5755,johnsty01,whiteha01,whiteha01,Team.MIAMI_HEAT,1/30/2015,Location.HOME
5756,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,1/30/2015,Location.HOME
5757,beverpa01,motiedo01,motiedo01,Team.HOUSTON_ROCKETS,1/30/2015,Location.AWAY
5758,gordoer01,ajincal01,gordoer01,Team.NEW_ORLEANS_PELICANS,1/30/2015,Location.HOME
5759,teaguje01,horfoal01,horfoal01,Team.ATLANTA_HAWKS,1/31/2015,Location.HOME
5760,thompho01,noelne01,noelne01,Team.PHILADELPHIA_76ERS,1/31/2015,Location.AWAY
5761,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,1/31/2015,Location.AWAY
5762,ellismo01,chandty01,ellismo01,Team.DALLAS_MAVERICKS,1/31/2015,Location.AWAY
5763,lawsoty01,hicksjj01,lawsoty01,Team.DENVER_NUGGETS,1/31/2015,Location.HOME
5764,lillada01,aldrila01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,1/31/2015,Location.AWAY
5765,mclembe01,couside01,couside01,Team.SACRAMENTO_KINGS,1/31/2015,Location.AWAY
5766,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,1/31/2015,Location.HOME
5767,caldwke01,drumman01,drumman01,Team.DETROIT_PISTONS,1/31/2015,Location.HOME
5768,fournev01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,1/31/2015,Location.HOME
5769,wiggian01,dienggo01,wiggian01,Team.MINNESOTA_TIMBERWOLVES,1/31/2015,Location.HOME
5770,conlemi01,gasolma01,gasolma01,Team.MEMPHIS_GRIZZLIES,1/31/2015,Location.HOME
5771,bledser01,lenal01,bledser01,Team.PHOENIX_SUNS,1/31/2015,Location.AWAY
5772,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,1/31/2015,Location.HOME
5773,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,1/31/2015,Location.AWAY
5774,greenda02,duncati01,duncati01,Team.SAN_ANTONIO_SPURS,1/31/2015,Location.HOME
5775,westbru01,ibakase01,westbru01,Team.OKLAHOMA_CITY_THUNDER,1/31/2015,Location.AWAY
5776,stuckro01,westda01,westda01,Team.INDIANA_PACERS,1/31/2015,Location.HOME
5777,dudleja01,hensojo01,dudleja01,Team.MILWAUKEE_BUCKS,1/31/2015,Location.HOME
5778,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,1/31/2015,Location.AWAY
5779,hardeja01,motiedo01,hardeja01,Team.HOUSTON_ROCKETS,1/31/2015,Location.AWAY
5780,nealga01,zelleco01,zelleco01,Team.CHARLOTTE_HORNETS,1/31/2015,Location.AWAY
5781,clarkjo01,boozeca01,boozeca01,Team.LOS_ANGELES_LAKERS,2/1/2015,Location.AWAY
5782,hardati02,smithja02,anthoca01,Team.NEW_YORK_KNICKS,2/1/2015,Location.HOME
5783,turneev01,zellety01,zellety01,Team.BOSTON_CELTICS,2/1/2015,Location.HOME
5784,johnsty01,whiteha01,whiteha01,Team.MIAMI_HEAT,2/1/2015,Location.AWAY
5785,teaguje01,horfoal01,horfoal01,Team.ATLANTA_HAWKS,2/2/2015,Location.AWAY
5786,thompho01,noelne01,noelne01,Team.PHILADELPHIA_76ERS,2/2/2015,Location.AWAY
5787,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,2/2/2015,Location.AWAY
5788,ellismo01,chandty01,ellismo01,Team.DALLAS_MAVERICKS,2/2/2015,Location.HOME
5789,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,2/2/2015,Location.HOME
5790,johnsjo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,2/2/2015,Location.HOME
5791,oladivi01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,2/2/2015,Location.AWAY
5792,wiggian01,dienggo01,wiggian01,Team.MINNESOTA_TIMBERWOLVES,2/2/2015,Location.AWAY
5793,conlemi01,gasolma01,gasolma01,Team.MEMPHIS_GRIZZLIES,2/2/2015,Location.AWAY
5794,bledser01,lenal01,bledser01,Team.PHOENIX_SUNS,2/2/2015,Location.HOME
5795,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,2/2/2015,Location.HOME
5796,westbru01,ibakase01,westbru01,Team.OKLAHOMA_CITY_THUNDER,2/2/2015,Location.HOME
5797,middlkh01,hensojo01,middlkh01,Team.MILWAUKEE_BUCKS,2/2/2015,Location.AWAY
5798,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,2/2/2015,Location.HOME
5799,evansty01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,2/2/2015,Location.HOME
5800,roberbr01,jeffeal01,roberbr01,Team.CHARLOTTE_HORNETS,2/2/2015,Location.AWAY
5801,thompho01,noelne01,noelne01,Team.PHILADELPHIA_76ERS,2/3/2015,Location.HOME
5802,lawsoty01,hicksjj01,lawsoty01,Team.DENVER_NUGGETS,2/3/2015,Location.AWAY
5803,lillada01,aldrila01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,2/3/2015,Location.HOME
5804,mclembe01,couside01,couside01,Team.SACRAMENTO_KINGS,2/3/2015,Location.HOME
5805,hardati02,smithja02,anthoca01,Team.NEW_YORK_KNICKS,2/3/2015,Location.HOME
5806,caldwke01,drumman01,drumman01,Team.DETROIT_PISTONS,2/3/2015,Location.HOME
5807,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,2/3/2015,Location.AWAY
5808,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,2/3/2015,Location.AWAY
5809,turneev01,zellety01,zellety01,Team.BOSTON_CELTICS,2/3/2015,Location.AWAY
5810,coleno01,boshch01,boshch01,Team.MIAMI_HEAT,2/3/2015,Location.AWAY
5811,teaguje01,horfoal01,horfoal01,Team.ATLANTA_HAWKS,2/4/2015,Location.HOME
5812,ellinwa01,boozeca01,boozeca01,Team.LOS_ANGELES_LAKERS,2/4/2015,Location.AWAY
5813,ellismo01,chandty01,ellismo01,Team.DALLAS_MAVERICKS,2/4/2015,Location.AWAY
5814,lawsoty01,nurkiju01,lawsoty01,Team.DENVER_NUGGETS,2/4/2015,Location.AWAY
5815,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,2/4/2015,Location.AWAY
5816,lucasjo02,drumman01,drumman01,Team.DETROIT_PISTONS,2/4/2015,Location.AWAY
5817,butleji01,gasolpa01,gasolpa01,Team.CHICAGO_BULLS,2/4/2015,Location.AWAY
5818,johnsjo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,2/4/2015,Location.AWAY
5819,oladivi01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,2/4/2015,Location.AWAY
5820,wiggian01,dienggo01,wiggian01,Team.MINNESOTA_TIMBERWOLVES,2/4/2015,Location.HOME
5821,conlemi01,gasolma01,gasolma01,Team.MEMPHIS_GRIZZLIES,2/4/2015,Location.AWAY
5822,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,2/4/2015,Location.HOME
5823,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,2/4/2015,Location.HOME
5824,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,2/4/2015,Location.HOME
5825,turneev01,zellety01,zellety01,Team.BOSTON_CELTICS,2/4/2015,Location.HOME
5826,greenda02,duncati01,duncati01,Team.SAN_ANTONIO_SPURS,2/4/2015,Location.HOME
5827,coleno01,whiteha01,whiteha01,Team.MIAMI_HEAT,2/4/2015,Location.AWAY
5828,westbru01,ibakase01,westbru01,Team.OKLAHOMA_CITY_THUNDER,2/4/2015,Location.AWAY
5829,stuckro01,westda01,westda01,Team.INDIANA_PACERS,2/4/2015,Location.HOME
5830,middlkh01,hensojo01,middlkh01,Team.MILWAUKEE_BUCKS,2/4/2015,Location.HOME
5831,hardeja01,motiedo01,hardeja01,Team.HOUSTON_ROCKETS,2/4/2015,Location.HOME
5832,evansty01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,2/4/2015,Location.HOME
5833,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,2/5/2015,Location.AWAY
5834,ellismo01,chandty01,ellismo01,Team.DALLAS_MAVERICKS,2/5/2015,Location.AWAY
5835,lillada01,aldrila01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,2/5/2015,Location.HOME
5836,mclembe01,couside01,couside01,Team.SACRAMENTO_KINGS,2/5/2015,Location.HOME
5837,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,2/5/2015,Location.AWAY
5838,bledser01,plumlmi01,bledser01,Team.PHOENIX_SUNS,2/5/2015,Location.AWAY
5839,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,2/5/2015,Location.HOME
5840,hendege02,jeffeal01,hendege02,Team.CHARLOTTE_HORNETS,2/5/2015,Location.HOME
5841,teaguje01,horfoal01,horfoal01,Team.ATLANTA_HAWKS,2/6/2015,Location.HOME
5842,linje01,sacrero01,kellyry01,Team.LOS_ANGELES_LAKERS,2/6/2015,Location.AWAY
5843,thompho01,noelne01,noelne01,Team.PHILADELPHIA_76ERS,2/6/2015,Location.AWAY
5844,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,2/6/2015,Location.AWAY
5845,lawsoty01,hicksjj01,lawsoty01,Team.DENVER_NUGGETS,2/6/2015,Location.AWAY
5846,hardati02,smithja02,anthoca01,Team.NEW_YORK_KNICKS,2/6/2015,Location.AWAY
5847,caldwke01,drumman01,drumman01,Team.DETROIT_PISTONS,2/6/2015,Location.HOME
